Year 2014 hourly ACE attitude vectors (direction cosines) in RTN, J2000GCI, and GSE coordinate systems
Flag=0 indicates OK data, Flag=1 indicates spacecraft maneuver in progress. Flag=2 indicates invalid data
Year	DOY	Secofday	Flag	RTN_r		RTN_t		RTN_n		J2GCI_x		J2GCI_y		J2GCI_z		GSE_x		GSE_y		GSE_z
2014	  2	   54000	0	-0.96789	-0.06034	 0.24404	 0.28555	-0.94587	-0.15427	 0.96816	 0.08707	 0.23469
2014	  2	   57600	0	-0.96795	-0.05962	 0.24396	 0.28554	-0.94587	-0.15426	 0.96823	 0.08634	 0.23469
2014	  2	   61200	0	-0.96802	-0.05889	 0.24388	 0.28552	-0.94588	-0.15425	 0.96829	 0.08560	 0.23470
2014	  2	   64800	0	-0.96808	-0.05817	 0.24380	 0.28550	-0.94588	-0.15425	 0.96835	 0.08487	 0.23471
2014	  2	   68400	0	-0.96814	-0.05745	 0.24372	 0.28548	-0.94589	-0.15424	 0.96842	 0.08413	 0.23472
2014	  2	   72000	0	-0.96821	-0.05672	 0.24364	 0.28547	-0.94590	-0.15423	 0.96848	 0.08340	 0.23472
2014	  2	   75600	0	-0.96827	-0.05600	 0.24356	 0.28545	-0.94590	-0.15423	 0.96854	 0.08266	 0.23473
2014	  2	   79200	0	-0.96833	-0.05528	 0.24348	 0.28543	-0.94591	-0.15422	 0.96860	 0.08193	 0.23474
2014	  2	   82800	0	-0.96836	-0.05473	 0.24349	 0.28560	-0.94588	-0.15413	 0.96863	 0.08138	 0.23481
2014	  3	       0	0	-0.96842	-0.05401	 0.24341	 0.28558	-0.94588	-0.15412	 0.96869	 0.08064	 0.23482
2014	  3	    3600	0	-0.96848	-0.05328	 0.24333	 0.28556	-0.94589	-0.15412	 0.96875	 0.07991	 0.23482
2014	  3	    7200	0	-0.96854	-0.05255	 0.24325	 0.28554	-0.94590	-0.15411	 0.96881	 0.07917	 0.23483
2014	  3	   10800	0	-0.96860	-0.05183	 0.24317	 0.28552	-0.94590	-0.15411	 0.96887	 0.07843	 0.23484
2014	  3	   14400	0	-0.96866	-0.05110	 0.24309	 0.28550	-0.94591	-0.15411	 0.96892	 0.07769	 0.23485
2014	  3	   18000	0	-0.96871	-0.05038	 0.24301	 0.28548	-0.94591	-0.15410	 0.96898	 0.07695	 0.23485
2014	  3	   21600	0	-0.96877	-0.04965	 0.24294	 0.28546	-0.94592	-0.15410	 0.96904	 0.07621	 0.23486
2014	  3	   25200	0	-0.96883	-0.04892	 0.24286	 0.28544	-0.94593	-0.15410	 0.96909	 0.07548	 0.23487
2014	  3	   28800	0	-0.96888	-0.04820	 0.24278	 0.28542	-0.94593	-0.15409	 0.96915	 0.07474	 0.23487
2014	  3	   32400	0	-0.96894	-0.04747	 0.24270	 0.28540	-0.94594	-0.15409	 0.96920	 0.07400	 0.23488
2014	  3	   36000	0	-0.96900	-0.04674	 0.24262	 0.28538	-0.94595	-0.15408	 0.96926	 0.07326	 0.23488
2014	  3	   39600	0	-0.96905	-0.04602	 0.24254	 0.28536	-0.94595	-0.15408	 0.96931	 0.07252	 0.23489
2014	  3	   43200	0	-0.96910	-0.04529	 0.24246	 0.28534	-0.94596	-0.15408	 0.96937	 0.07178	 0.23490
2014	  3	   46800	0	-0.96916	-0.04457	 0.24238	 0.28532	-0.94597	-0.15407	 0.96942	 0.07104	 0.23490
2014	  3	   50400	0	-0.96921	-0.04384	 0.24230	 0.28530	-0.94597	-0.15407	 0.96947	 0.07030	 0.23491
2014	  3	   54000	0	-0.96926	-0.04311	 0.24222	 0.28528	-0.94598	-0.15407	 0.96952	 0.06957	 0.23491
2014	  3	   57600	0	-0.96932	-0.04239	 0.24214	 0.28526	-0.94599	-0.15406	 0.96958	 0.06883	 0.23492
2014	  3	   61200	0	-0.96937	-0.04166	 0.24205	 0.28525	-0.94599	-0.15406	 0.96963	 0.06809	 0.23492
2014	  3	   64800	0	-0.96942	-0.04093	 0.24197	 0.28523	-0.94600	-0.15405	 0.96968	 0.06735	 0.23493
2014	  3	   68400	0	-0.96947	-0.04021	 0.24189	 0.28521	-0.94601	-0.15405	 0.96973	 0.06661	 0.23493
2014	  3	   72000	0	-0.96952	-0.03948	 0.24181	 0.28519	-0.94601	-0.15405	 0.96978	 0.06587	 0.23494
2014	  3	   75600	0	-0.96957	-0.03875	 0.24173	 0.28517	-0.94602	-0.15404	 0.96982	 0.06513	 0.23494
2014	  3	   79200	0	-0.96967	-0.03777	 0.24148	 0.28490	-0.94607	-0.15421	 0.96992	 0.06412	 0.23481
2014	  3	   82800	0	-0.96971	-0.03705	 0.24142	 0.28488	-0.94608	-0.15419	 0.96997	 0.06339	 0.23483
2014	  4	       0	0	-0.96976	-0.03632	 0.24135	 0.28486	-0.94609	-0.15418	 0.97001	 0.06265	 0.23485
2014	  4	    3600	0	-0.96980	-0.03560	 0.24128	 0.28485	-0.94610	-0.15416	 0.97005	 0.06191	 0.23486
2014	  4	    7200	0	-0.96984	-0.03487	 0.24122	 0.28483	-0.94610	-0.15415	 0.97010	 0.06118	 0.23488
